Generation,ID,Fitness,Lives lost,Money earned,Money spent,Waves Survived
7,50,4.46,0,1160,430,10
7,51,4.42,0,1160,450,10
7,52,4.42,0,1160,400,10
7,53,4.359999999999999,0,1160,480,10
7,54,4.32,0,1160,500,10
7,55,4.359999999999999,0,1160,430,10
7,56,4.52,0,1160,400,10
7,57,4.46,0,1160,430,10
7,58,4.359999999999999,0,1160,430,10
7,59,4.32,0,1160,500,10
7,60,4.42,0,1160,400,10
7,61,4.32,0,1160,500,10
7,62,4.359999999999999,0,1160,480,10
7,63,4.42,0,1160,450,10
7,64,4.52,0,1160,400,10
7,65,4.32,0,1160,500,10
7,66,4.46,0,1160,430,10
7,67,4.46,0,1160,430,10
7,68,4.359999999999999,0,1160,480,10
7,69,4.32,0,1160,500,10
7,70,4.32,0,1160,450,10
7,71,4.359999999999999,0,1160,430,10
7,72,4.42,0,1160,400,10
7,73,4.52,0,1160,400,10
7,74,4.359999999999999,0,1160,430,10
7,75,4.359999999999999,0,1160,430,10
7,76,4.42,0,1160,450,10
7,77,4.32,0,1160,450,10
7,78,4.62,0,1160,350,10
7,79,4.42,0,1160,450,10
7,80,4.359999999999999,0,1160,480,10
7,81,4.359999999999999,0,1160,350,10
7,82,4.359999999999999,0,1160,480,10
7,83,4.5600000000000005,0,1160,380,10
7,84,4.62,0,1160,350,10
7,85,4.32,0,1160,500,10
7,86,4.62,0,1160,350,10
7,87,4.52,0,1160,400,10
7,88,4.62,0,1160,350,10
7,89,4.359999999999999,0,1160,350,10
7,90,4.4,0,1160,460,10
7,91,4.359999999999999,0,1160,350,10
7,92,4.5600000000000005,0,1160,380,10
7,93,4.46,0,1160,430,10
7,94,4.32,0,1160,400,10
7,95,4.42,0,1160,400,10
7,96,4.32,0,1160,500,10
7,97,2.8166666666666664,2,900,380,10
7,98,4.42,0,1160,450,10
7,99,4.359999999999999,0,1160,480,10
8,0,3.3133333333333335,1,1150,460,10
8,1,2.9366666666666665,5,1110,430,10
8,2,3.3133333333333335,1,1150,460,10
8,3,4.359999999999999,0,1160,350,10
8,4,4.4,0,1160,460,10
8,5,4.52,0,1160,350,10
8,6,4.42,0,1160,400,10
8,7,2.5633333333333335,10,1060,300,10
8,8,3.1966666666666668,2,1140,380,10
8,9,4.5600000000000005,0,1160,380,10
8,10,4.46,0,1160,430,10
8,11,4.42,0,1160,400,10
8,12,4.4,0,1160,460,10
8,13,3.2733333333333334,1,1150,430,10
8,14,3.3133333333333335,1,1150,460,10
8,15,4.46,0,1160,430,10
8,16,4.359999999999999,0,1160,480,10
8,17,4.46,0,1160,430,10
8,18,4.42,0,1160,400,10
8,19,4.52,0,1160,400,10
8,20,4.359999999999999,0,1160,480,10
8,21,4.62,0,1160,350,10
8,22,4.5600000000000005,0,1160,380,10
8,23,4.52,0,1160,400,10
8,24,4.32,0,1160,500,10
8,25,4.359999999999999,0,1160,480,10
8,26,4.46,0,1160,380,10
8,27,3.4733333333333336,1,1150,380,10
8,28,4.62,0,1160,350,10
8,29,4.46,0,1160,430,10
8,30,4.52,0,1160,400,10
8,31,4.52,0,1160,400,10
8,32,4.32,0,1160,500,10
8,33,4.46,0,1160,430,10
8,34,3.373333333333333,1,1150,380,10
8,35,4.46,0,1160,430,10
8,36,4.359999999999999,0,1160,480,10
8,37,2.7586666666666666,8,1080,330,10
8,38,4.46,0,1160,430,10
8,39,4.62,0,1160,350,10
8,40,4.46,0,1160,430,10
8,41,4.359999999999999,0,1160,430,10
8,42,4.359999999999999,0,1160,430,10
8,43,2.6933333333333334,10,1060,380,10
8,44,4.359999999999999,0,1160,480,10
8,45,4.46,0,1160,430,10
8,46,4.62,0,1160,350,10
8,47,4.52,0,1160,400,10
8,48,4.32,0,1160,500,10
8,49,4.4,0,1160,460,10
8,50,4.52,0,1160,350,10
8,51,4.32,0,1160,450,10
8,52,4.32,0,1160,500,10
8,53,4.32,0,1160,500,10
8,54,4.359999999999999,0,1160,350,10
8,55,4.359999999999999,0,1160,350,10
8,56,4.46,0,1160,430,10
8,57,4.62,0,1160,350,10
8,58,4.46,0,1160,430,10
8,59,4.52,0,1160,350,10
8,60,4.42,0,1160,450,10
8,61,4.359999999999999,0,1160,480,10
8,62,4.52,0,1160,400,10
8,63,4.62,0,1160,350,10
8,64,4.5600000000000005,0,1160,380,10
8,65,4.46,0,1160,430,10
8,66,4.52,0,1160,400,10
8,67,4.62,0,1160,350,10
8,68,4.46,0,1160,430,10
8,69,4.359999999999999,0,1160,430,10
8,70,4.4,0,1160,460,10
8,71,4.52,0,1160,350,10
8,72,4.42,0,1160,400,10
8,73,4.359999999999999,0,1160,350,10
8,74,4.32,0,1160,500,10
8,75,4.4,0,1160,460,10
8,76,4.46,0,1160,430,10
8,77,2.2966666666666664,11,810,200,10
8,78,4.32,0,1160,500,10
8,79,4.359999999999999,0,1160,480,10
8,80,2.8233333333333337,10,1060,300,10
8,81,4.46,0,1160,430,10
8,82,4.32,0,1160,450,10
8,83,4.4,0,1160,460,10
8,84,4.32,0,1160,400,10
8,85,4.5600000000000005,0,1160,380,10
8,86,4.62,0,1160,350,10
8,87,4.359999999999999,0,1160,430,10
8,88,4.32,0,1160,500,10
8,89,4.62,0,1160,350,10
8,90,4.62,0,1160,350,10
8,91,4.42,0,1160,400,10
8,92,4.359999999999999,0,1160,480,10
8,93,4.4,0,1160,460,10
8,94,3.1966666666666668,2,1140,460,10
8,95,4.359999999999999,0,1160,430,10
8,96,2.486666666666667,11,810,200,10
8,97,4.32,0,1160,500,10
8,98,4.359999999999999,0,1160,480,10
8,99,4.42,0,1160,400,10
9,0,4.32,0,1160,500,10
9,1,4.46,0,1160,430,10
9,2,4.46,0,1160,430,10
9,3,4.46,0,1160,430,10
9,4,4.62,0,1160,350,10
9,5,4.5600000000000005,0,1160,380,10
9,6,4.62,0,1160,350,10
9,7,4.46,0,1160,430,10
9,8,2.486666666666667,11,810,200,10
9,9,4.62,0,1160,350,10
9,10,4.359999999999999,0,1160,430,10
9,11,4.5600000000000005,0,1160,380,10
9,12,4.359999999999999,0,1160,350,10
9,13,4.62,0,1160,350,10
9,14,4.359999999999999,0,1160,350,10
9,15,4.359999999999999,0,1160,480,10
9,16,4.62,0,1160,350,10
9,17,4.46,0,1160,430,10
9,18,4.52,0,1160,400,10
9,19,4.46,0,1160,430,10
9,20,4.46,0,1160,430,10
9,21,4.62,0,1160,350,10
9,22,4.359999999999999,0,1160,430,10
9,23,4.359999999999999,0,1160,350,10
9,24,4.5600000000000005,0,1160,380,10
9,25,4.359999999999999,0,1160,430,10
9,26,4.4,0,1160,460,10
9,27,4.359999999999999,0,1160,380,10
9,28,4.62,0,1160,350,10
9,29,4.62,0,1160,350,10
9,30,4.359999999999999,0,1160,480,10
9,31,4.359999999999999,0,1160,350,10
9,32,4.359999999999999,0,1160,480,10
9,33,4.5600000000000005,0,1160,380,10
9,34,4.62,0,1160,350,10
9,35,4.359999999999999,0,1160,350,10
9,36,4.52,0,1160,400,10
9,37,4.32,0,1160,500,10
9,38,4.359999999999999,0,1160,350,10
9,39,4.359999999999999,0,1160,480,10
9,40,4.46,0,1160,430,10
9,41,4.62,0,1160,350,10
9,42,4.359999999999999,0,1160,350,10
9,43,4.359999999999999,0,1160,350,10
9,44,4.359999999999999,0,1160,480,10
9,45,4.46,0,1160,430,10
9,46,4.46,0,1160,430,10
9,47,4.359999999999999,0,1160,480,10
9,48,4.359999999999999,0,1160,350,10
9,49,4.62,0,1160,350,10
9,50,4.52,0,1160,400,10
9,51,4.62,0,1160,350,10
9,52,4.32,0,1160,500,10
9,53,4.359999999999999,0,1160,480,10
9,54,4.62,0,1160,350,10
9,55,4.62,0,1160,350,10
9,56,4.62,0,1160,350,10
9,57,4.52,0,1160,400,10
9,58,4.4,0,1160,460,10
9,59,4.5600000000000005,0,1160,380,10
9,60,4.32,0,1160,500,10
9,61,4.5600000000000005,0,1160,380,10
9,62,4.52,0,1160,400,10
9,63,4.62,0,1160,350,10
9,64,4.42,0,1160,450,10
9,65,4.359999999999999,0,1160,430,10
9,66,4.62,0,1160,350,10
9,67,4.62,0,1160,350,10
9,68,4.46,0,1160,430,10
9,69,4.4,0,1160,460,10
9,70,4.32,0,1160,500,10
9,71,4.46,0,1160,430,10
9,72,4.62,0,1160,350,10
9,73,4.62,0,1160,350,10
9,74,4.32,0,1160,500,10
9,75,4.62,0,1160,350,10
9,76,4.32,0,1160,500,10
9,77,4.46,0,1160,430,10
9,78,4.46,0,1160,430,10
9,79,1.9566666666666666,11,810,450,10
9,80,4.62,0,1160,350,10
9,81,4.32,0,1160,500,10
9,82,4.62,0,1160,350,10
9,83,4.46,0,1160,430,10
9,84,4.5600000000000005,0,1160,380,10
9,85,4.62,0,1160,350,10
9,86,4.32,0,1160,500,10
9,87,4.46,0,1160,430,10
9,88,4.4,0,1160,460,10
9,89,4.359999999999999,0,1160,350,10
9,90,2.3266666666666667,11,810,280,10
9,91,4.46,0,1160,430,10
9,92,4.5600000000000005,0,1160,380,10
9,93,4.46,0,1160,430,10
9,94,4.359999999999999,0,1160,430,10
9,95,4.32,0,1160,500,10
9,96,4.359999999999999,0,1160,430,10
9,97,4.46,0,1160,430,10
9,98,4.359999999999999,0,1160,430,10
9,99,4.359999999999999,0,1160,480,10
10,0,4.359999999999999,0,1160,350,10
10,1,4.52,0,1160,400,10
10,2,4.42,0,1160,400,10
10,3,4.46,0,1160,430,10
10,4,4.62,0,1160,350,10
10,5,4.32,0,1160,500,10
10,6,4.359999999999999,0,1160,350,10
10,7,4.32,0,1160,500,10
10,8,4.46,0,1160,430,10
10,9,4.359999999999999,0,1160,350,10
10,10,4.62,0,1160,350,10
10,11,4.46,0,1160,430,10
10,12,4.62,0,1160,350,10
10,13,4.32,0,1160,500,10
10,14,4.32,0,1160,500,10
10,15,4.52,0,1160,350,10
10,16,4.62,0,1160,350,10
10,17,4.62,0,1160,350,10
10,18,4.46,0,1160,430,10
10,19,4.46,0,1160,430,10
10,20,4.359999999999999,0,1160,350,10
10,21,4.46,0,1160,430,10
10,22,4.359999999999999,0,1160,480,10
10,23,4.32,0,1160,500,10
10,24,4.62,0,1160,350,10
10,25,4.62,0,1160,350,10
10,26,4.46,0,1160,430,10
10,27,4.62,0,1160,350,10
10,28,4.62,0,1160,350,10
10,29,4.359999999999999,0,1160,350,10
10,30,4.46,0,1160,430,10
10,31,4.359999999999999,0,1160,350,10
10,32,4.46,0,1160,430,10
10,33,4.359999999999999,0,1160,430,10
10,34,4.46,0,1160,430,10
10,35,4.46,0,1160,430,10
10,36,4.46,0,1160,430,10
10,37,4.359999999999999,0,1160,480,10
10,38,4.62,0,1160,350,10
10,39,4.52,0,1160,350,10
10,40,4.359999999999999,0,1160,430,10
10,41,4.62,0,1160,350,10
10,42,4.46,0,1160,430,10
10,43,4.359999999999999,0,1160,480,10
10,44,4.359999999999999,0,1160,350,10
10,45,4.46,0,1160,430,10
10,46,4.32,0,1160,500,10
10,47,4.62,0,1160,350,10
10,48,4.32,0,1160,500,10
10,49,4.62,0,1160,350,10
10,50,4.52,0,1160,400,10
10,51,4.62,0,1160,350,10
10,52,4.62,0,1160,350,10
10,53,4.359999999999999,0,1160,480,10
10,54,4.359999999999999,0,1160,430,10
10,55,4.359999999999999,0,1160,480,10
10,56,4.32,0,1160,500,10
10,57,4.359999999999999,0,1160,350,10
10,58,4.359999999999999,0,1160,430,10
10,59,4.46,0,1160,430,10
10,60,4.62,0,1160,350,10
10,61,4.42,0,1160,400,10
10,62,4.46,0,1160,430,10
10,63,4.359999999999999,0,1160,480,10
10,64,4.46,0,1160,430,10
10,65,4.62,0,1160,350,10
10,66,4.62,0,1160,350,10
10,67,4.359999999999999,0,1160,480,10
10,68,4.46,0,1160,430,10
10,69,4.62,0,1160,350,10
10,70,4.32,0,1160,500,10
10,71,4.359999999999999,0,1160,350,10
10,72,4.32,0,1160,500,10
10,73,1.9666666666666668,11,810,460,10
10,74,4.62,0,1160,350,10
10,75,1.9766666666666666,11,810,280,10
10,76,4.32,0,1160,500,10
10,77,4.52,0,1160,350,10
10,78,4.46,0,1160,430,10
10,79,4.52,0,1160,400,10
10,80,4.52,0,1160,350,10
10,81,4.32,0,1160,500,10
10,82,4.46,0,1160,430,10
10,83,4.62,0,1160,350,10
10,84,4.62,0,1160,350,10
10,85,4.359999999999999,0,1160,350,10
10,86,4.46,0,1160,430,10
10,87,4.46,0,1160,430,10
10,88,4.62,0,1160,350,10
10,89,4.62,0,1160,350,10
10,90,4.62,0,1160,350,10
10,91,4.359999999999999,0,1160,430,10
10,92,4.62,0,1160,350,10
10,93,4.46,0,1160,430,10
10,94,4.359999999999999,0,1160,350,10
10,95,4.46,0,1160,430,10
10,96,4.32,0,1160,500,10
10,97,4.62,0,1160,350,10
10,98,4.62,0,1160,350,10
10,99,4.32,0,1160,500,10
11,0,4.46,0,1160,430,10
11,1,4.32,0,1160,500,10
11,2,4.62,0,1160,350,10
11,3,4.52,0,1160,350,10
11,4,4.62,0,1160,350,10
11,5,4.62,0,1160,350,10
11,6,4.62,0,1160,350,10
11,7,4.32,0,1160,500,10
11,8,4.32,0,1160,500,10
11,9,4.62,0,1160,350,10
11,10,4.62,0,1160,350,10
11,11,4.32,0,1160,500,10
11,12,4.52,0,1160,350,10
11,13,4.46,0,1160,430,10
11,14,4.46,0,1160,430,10
11,15,4.62,0,1160,350,10
11,16,4.62,0,1160,350,10
11,17,4.359999999999999,0,1160,430,10
11,18,4.32,0,1160,450,10
11,19,4.62,0,1160,350,10
11,20,4.52,0,1160,400,10
11,21,4.359999999999999,0,1160,350,10
11,22,4.46,0,1160,430,10
11,23,4.359999999999999,0,1160,480,10
11,24,4.52,0,1160,400,10
11,25,4.46,0,1160,430,10
11,26,4.62,0,1160,350,10
11,27,4.359999999999999,0,1160,350,10
11,28,2.8233333333333337,10,1060,300,10
11,29,2.8033333333333337,1,910,430,10
11,30,4.46,0,1160,430,10
11,31,4.62,0,1160,350,10
11,32,4.359999999999999,0,1160,480,10
11,33,4.359999999999999,0,1160,430,10
11,34,4.359999999999999,0,1160,350,10
11,35,4.62,0,1160,350,10
11,36,4.32,0,1160,500,10
11,37,4.32,0,1160,500,10
11,38,4.32,0,1160,500,10
11,39,4.62,0,1160,350,10
11,40,4.62,0,1160,350,10
11,41,2.1366666666666667,11,810,200,10
11,42,4.46,0,1160,430,10
11,43,4.32,0,1160,500,10
11,44,4.359999999999999,0,1160,350,10
11,45,4.46,0,1160,430,10
11,46,4.46,0,1160,430,10
11,47,4.62,0,1160,350,10
11,48,4.359999999999999,0,1160,350,10
11,49,4.42,0,1160,400,10
11,50,4.32,0,1160,500,10
11,51,4.359999999999999,0,1160,480,10
11,52,4.52,0,1160,400,10
11,53,4.52,0,1160,400,10
11,54,4.46,0,1160,430,10
11,55,4.62,0,1160,350,10
11,56,4.62,0,1160,350,10
11,57,4.32,0,1160,500,10
11,58,4.62,0,1160,350,10
11,59,4.32,0,1160,500,10
11,60,4.62,0,1160,350,10
11,61,4.46,0,1160,430,10
11,62,4.46,0,1160,430,10
11,63,4.32,0,1160,500,10
11,64,4.359999999999999,0,1160,480,10
11,65,4.46,0,1160,430,10
11,66,4.62,0,1160,350,10
11,67,4.32,0,1160,500,10
11,68,4.359999999999999,0,1160,350,10
11,69,4.62,0,1160,350,10
11,70,4.32,0,1160,500,10
11,71,4.62,0,1160,350,10
11,72,4.46,0,1160,430,10
11,73,4.62,0,1160,350,10
11,74,4.62,0,1160,350,10
11,75,4.359999999999999,0,1160,480,10
11,76,4.62,0,1160,350,10
11,77,4.359999999999999,0,1160,480,10
11,78,4.46,0,1160,430,10
11,79,4.62,0,1160,350,10
11,80,4.46,0,1160,430,10
11,81,4.62,0,1160,350,10
11,82,4.46,0,1160,430,10
11,83,4.359999999999999,0,1160,350,10
11,84,4.46,0,1160,430,10
11,85,4.32,0,1160,500,10
11,86,4.359999999999999,0,1160,480,10
11,87,4.359999999999999,0,1160,480,10
11,88,4.359999999999999,0,1160,430,10
11,89,4.46,0,1160,430,10
11,90,4.62,0,1160,350,10
11,91,4.62,0,1160,350,10
11,92,4.62,0,1160,350,10
11,93,4.359999999999999,0,1160,480,10
11,94,4.359999999999999,0,1160,350,10
11,95,4.32,0,1160,500,10
11,96,4.359999999999999,0,1160,350,10
11,97,4.46,0,1160,430,10
11,98,4.32,0,1160,400,10
11,99,4.62,0,1160,350,10
12,0,4.359999999999999,0,1160,350,10
12,1,4.359999999999999,0,1160,350,10
12,2,4.62,0,1160,350,10
12,3,4.46,0,1160,430,10
12,4,4.62,0,1160,350,10
12,5,4.46,0,1160,430,10
12,6,4.46,0,1160,430,10
12,7,4.62,0,1160,350,10
12,8,4.359999999999999,0,1160,480,10
12,9,4.46,0,1160,430,10
12,10,4.62,0,1160,350,10
12,11,4.359999999999999,0,1160,350,10
12,12,4.46,0,1160,430,10
12,13,4.359999999999999,0,1160,480,10
12,14,4.359999999999999,0,1160,350,10
12,15,4.32,0,1160,500,10
12,16,4.62,0,1160,350,10
12,17,4.46,0,1160,430,10
12,18,4.359999999999999,0,1160,350,10
12,19,4.62,0,1160,350,10
12,20,4.32,0,1160,500,10
12,21,4.32,0,1160,500,10
12,22,4.62,0,1160,350,10
12,23,3.036666666666667,5,1110,380,10
12,24,4.32,0,1160,500,10
12,25,4.359999999999999,0,1160,350,10
12,26,4.32,0,1160,500,10
12,27,2.85,9,1070,250,10
12,28,4.359999999999999,0,1160,350,10
12,29,4.359999999999999,0,1160,430,10
12,30,4.32,0,1160,500,10
12,31,4.46,0,1160,430,10
12,32,4.359999999999999,0,1160,480,10
12,33,4.46,0,1160,430,10
12,34,4.62,0,1160,350,10
12,35,4.62,0,1160,350,10
12,36,4.42,0,1160,450,10
12,37,4.359999999999999,0,1160,350,10
12,38,4.62,0,1160,350,10
12,39,4.32,0,1160,500,10
12,40,4.62,0,1160,350,10
12,41,4.52,0,1160,350,10
12,42,4.32,0,1160,500,10
12,43,4.62,0,1160,350,10
12,44,4.46,0,1160,430,10
12,45,4.359999999999999,0,1160,480,10
12,46,2.3966666666666665,11,810,200,10
12,47,4.32,0,1160,500,10
12,48,4.62,0,1160,350,10
12,49,4.62,0,1160,350,10
12,50,4.32,0,1160,500,10
12,51,4.32,0,1160,500,10
12,52,4.46,0,1160,430,10
12,53,4.62,0,1160,350,10
12,54,4.46,0,1160,430,10
12,55,4.62,0,1160,350,10
12,56,4.359999999999999,0,1160,430,10
12,57,4.46,0,1160,430,10
12,58,4.32,0,1160,400,10
12,59,4.62,0,1160,350,10
12,60,4.359999999999999,0,1160,430,10
12,61,4.62,0,1160,350,10
12,62,4.32,0,1160,500,10
12,63,4.46,0,1160,430,10
12,64,4.52,0,1160,400,10
12,65,4.359999999999999,0,1160,430,10
12,66,4.46,0,1160,430,10
12,67,4.42,0,1160,450,10
12,68,4.62,0,1160,350,10
12,69,4.62,0,1160,350,10
12,70,4.32,0,1160,500,10
12,71,4.46,0,1160,430,10
12,72,4.32,0,1160,500,10
12,73,4.62,0,1160,350,10
12,74,4.52,0,1160,350,10
12,75,4.42,0,1160,450,10
12,76,4.46,0,1160,430,10
12,77,4.32,0,1160,500,10
12,78,4.359999999999999,0,1160,480,10
12,79,4.359999999999999,0,1160,350,10
12,80,4.32,0,1160,500,10
12,81,4.46,0,1160,430,10
12,82,4.46,0,1160,430,10
12,83,4.32,0,1160,500,10
12,84,2.236666666666667,11,810,280,10
12,85,4.359999999999999,0,1160,350,10
12,86,4.32,0,1160,500,10
12,87,4.62,0,1160,350,10
12,88,4.52,0,1160,350,10
12,89,4.62,0,1160,350,10
12,90,4.62,0,1160,350,10
12,91,4.32,0,1160,450,10
12,92,4.62,0,1160,350,10
12,93,4.359999999999999,0,1160,480,10
12,94,4.62,0,1160,350,10
12,95,4.46,0,1160,430,10
12,96,4.46,0,1160,430,10
12,97,4.46,0,1160,430,10
12,98,4.32,0,1160,500,10
12,99,4.32,0,1160,500,10
13,0,4.359999999999999,0,1160,480,10
13,1,2.2966666666666664,11,810,200,10
13,2,4.46,0,1160,430,10
13,3,4.32,0,1160,500,10
13,4,4.32,0,1160,500,10
13,5,4.46,0,1160,430,10
13,6,4.359999999999999,0,1160,480,10
13,7,4.359999999999999,0,1160,480,10
13,8,4.46,0,1160,430,10
13,9,4.359999999999999,0,1160,480,10
13,10,2.1366666666666667,11,810,200,10
13,11,4.46,0,1160,430,10
13,12,4.359999999999999,0,1160,430,10
13,13,4.359999999999999,0,1160,480,10
13,14,4.46,0,1160,430,10
13,15,4.32,0,1160,500,10
13,16,4.46,0,1160,430,10
13,17,4.359999999999999,0,1160,480,10
13,18,4.359999999999999,0,1160,480,10
13,19,4.32,0,1160,500,10
13,20,4.62,0,1160,350,10
13,21,4.62,0,1160,350,10
13,22,4.32,0,1160,500,10
13,23,4.32,0,1160,500,10
13,24,4.359999999999999,0,1160,350,10
13,25,4.32,0,1160,500,10
13,26,4.52,0,1160,400,10
13,27,4.62,0,1160,350,10
13,28,4.32,0,1160,500,10
13,29,4.46,0,1160,430,10
13,30,4.62,0,1160,350,10
13,31,4.52,0,1160,400,10
13,32,4.52,0,1160,400,10
13,33,4.62,0,1160,350,10
13,34,4.46,0,1160,430,10
13,35,4.32,0,1160,500,10
13,36,4.62,0,1160,350,10
13,37,4.32,0,1160,500,10
13,38,4.46,0,1160,430,10
13,39,4.62,0,1160,350,10
13,40,4.32,0,1160,500,10
13,41,4.359999999999999,0,1160,350,10
13,42,4.32,0,1160,500,10
13,43,4.359999999999999,0,1160,480,10
13,44,4.52,0,1160,400,10
13,45,4.32,0,1160,500,10
13,46,4.32,0,1160,500,10
13,47,4.62,0,1160,350,10
13,48,4.42,0,1160,400,10
13,49,4.32,0,1160,500,10
13,50,4.359999999999999,0,1160,430,10
13,51,4.62,0,1160,350,10
13,52,4.359999999999999,0,1160,430,10
13,53,4.359999999999999,0,1160,350,10
13,54,4.32,0,1160,400,10
13,55,4.42,0,1160,400,10
13,56,4.62,0,1160,350,10
13,57,4.62,0,1160,350,10
13,58,4.52,0,1160,350,10
13,59,4.62,0,1160,350,10
13,60,4.46,0,1160,430,10
13,61,4.32,0,1160,450,10
13,62,4.62,0,1160,350,10
13,63,4.32,0,1160,500,10
13,64,4.359999999999999,0,1160,350,10
13,65,4.46,0,1160,430,10
13,66,4.62,0,1160,350,10
13,67,4.32,0,1160,500,10
13,68,4.52,0,1160,350,10
13,69,4.62,0,1160,350,10
13,70,4.62,0,1160,350,10
13,71,4.62,0,1160,350,10
13,72,4.52,0,1160,400,10
13,73,4.359999999999999,0,1160,480,10
13,74,4.32,0,1160,500,10
13,75,4.46,0,1160,430,10
13,76,4.62,0,1160,350,10
13,77,4.62,0,1160,350,10
13,78,4.359999999999999,0,1160,480,10
13,79,4.62,0,1160,350,10
13,80,4.359999999999999,0,1160,430,10
13,81,4.62,0,1160,350,10
13,82,4.359999999999999,0,1160,430,10
13,83,4.32,0,1160,500,10
13,84,4.46,0,1160,430,10
13,85,4.62,0,1160,350,10
13,86,4.359999999999999,0,1160,480,10
13,87,4.62,0,1160,350,10
13,88,4.359999999999999,0,1160,350,10
13,89,4.62,0,1160,350,10
13,90,4.359999999999999,0,1160,350,10
13,91,2.8633333333333333,1,910,400,10
13,92,4.62,0,1160,350,10
13,93,4.32,0,1160,500,10
13,94,4.52,0,1160,400,10
13,95,4.359999999999999,0,1160,350,10
13,96,4.62,0,1160,350,10
13,97,4.32,0,1160,500,10
13,98,4.32,0,1160,400,10
13,99,4.62,0,1160,350,10
14,0,4.62,0,1160,350,10
14,1,4.359999999999999,0,1160,350,10
14,2,4.46,0,1160,430,10
14,3,4.46,0,1160,430,10
14,4,4.42,0,1160,400,10
14,5,4.32,0,1160,500,10
14,6,4.46,0,1160,430,10
14,7,4.42,0,1160,350,10
14,8,4.359999999999999,0,1160,350,10
14,9,4.32,0,1160,500,10
14,10,4.32,0,1160,500,10
14,11,4.46,0,1160,430,10
14,12,4.32,0,1160,500,10
14,13,4.32,0,1160,500,10
14,14,4.52,0,1160,400,10
14,15,4.359999999999999,0,1160,480,10
14,16,2.1366666666666667,11,810,200,10
14,17,2.5233333333333334,10,1060,450,10
14,18,4.62,0,1160,350,10
14,19,4.46,0,1160,430,10
14,20,4.32,0,1160,500,10
14,21,4.62,0,1160,350,10
14,22,4.62,0,1160,350,10
14,23,4.42,0,1160,350,10
14,24,4.46,0,1160,430,10
14,25,4.359999999999999,0,1160,350,10
14,26,4.32,0,1160,500,10
14,27,4.359999999999999,0,1160,480,10
14,28,4.62,0,1160,350,10
14,29,4.46,0,1160,430,10
14,30,4.42,0,1160,450,10
14,31,4.46,0,1160,430,10
14,32,4.46,0,1160,430,10
14,33,2.59,9,1070,460,10
14,34,4.42,0,1160,400,10
14,35,4.32,0,1160,500,10
14,36,4.359999999999999,0,1160,480,10
14,37,4.62,0,1160,350,10
14,38,4.359999999999999,0,1160,350,10
14,39,4.359999999999999,0,1160,480,10
14,40,4.62,0,1160,350,10
14,41,4.42,0,1160,400,10
14,42,4.62,0,1160,350,10
14,43,4.359999999999999,0,1160,480,10
14,44,4.32,0,1160,500,10
14,45,4.62,0,1160,350,10
14,46,4.62,0,1160,350,10
14,47,4.359999999999999,0,1160,430,10
14,48,4.32,0,1160,500,10
14,49,4.32,0,1160,500,10
14,50,4.46,0,1160,430,10
14,51,4.62,0,1160,350,10
14,52,4.46,0,1160,430,10
14,53,4.32,0,1160,500,10
14,54,4.52,0,1160,400,10
14,55,4.62,0,1160,350,10
14,56,4.62,0,1160,350,10
14,57,4.359999999999999,0,1160,430,10
14,58,4.359999999999999,0,1160,350,10
14,59,4.62,0,1160,350,10
14,60,4.32,0,1160,500,10
14,61,4.52,0,1160,350,10
14,62,4.32,0,1160,500,10
14,63,4.46,0,1160,430,10
14,64,2.1366666666666667,11,810,200,10
14,65,4.359999999999999,0,1160,350,10
14,66,4.62,0,1160,350,10
14,67,4.32,0,1160,500,10
14,68,4.42,0,1160,450,10
14,69,4.62,0,1160,350,10
14,70,4.359999999999999,0,1160,480,10
14,71,4.46,0,1160,430,10
14,72,2.0366666666666666,11,810,380,10
14,73,4.359999999999999,0,1160,430,10
14,74,4.46,0,1160,430,10
14,75,4.32,0,1160,500,10
14,76,4.62,0,1160,350,10
14,77,4.62,0,1160,350,10
14,78,4.46,0,1160,430,10
14,79,4.46,0,1160,430,10
14,80,4.62,0,1160,350,10
14,81,4.359999999999999,0,1160,350,10
14,82,4.46,0,1160,430,10
14,83,4.32,0,1160,500,10
14,84,4.32,0,1160,500,10
14,85,4.32,0,1160,500,10
14,86,4.359999999999999,0,1160,350,10
14,87,2.2966666666666664,11,810,250,10
14,88,4.359999999999999,0,1160,430,10
14,89,4.62,0,1160,350,10
14,90,4.32,0,1160,500,10
14,91,4.62,0,1160,350,10
14,92,4.46,0,1160,430,10
14,93,4.32,0,1160,500,10
14,94,4.46,0,1160,430,10
14,95,4.62,0,1160,350,10
14,96,4.62,0,1160,350,10
14,97,4.32,0,1160,500,10
14,98,4.32,0,1160,500,10
14,99,4.62,0,1160,350,10
